No.	NAME	DBI	HNar	PJI2	ICR	MeanTD	MaxDD	GMTIV	S2K	PW2	PW5	MAXDN	MAXDP	TIE	Psi_i_1d	Psi_i_1s	Psi_e_0d	LOC
1451	2-42	3.46410161513775	1.85294117647059	0.75	1.93870849728683	3.5	17	8683	3.7675842362178	0.622732426303855	0.141144773585036	2.67407407407407	5.50574546485261	49.9060410183458	1.80835007041293E-6	2.58197803002966E-7	-0.0000197773692073443	0.911265785000691
1452	2-23	3.60555127546399	1.91666666666667	0.8	2.14656045766323	3.93280632411067	19	10004	5.13730168952863	0.593461007591442	0.138037692220646	1.75222989890401	5.77826428256488	50.9858863586326	4.81897577128839E-7	9.49610069526925E-8	-5.42366259762321E-6	1.33530685237014
1453	2-82	4.63680924774785	1.95652173913043	0.8	2.20623892865339	4.33563218390805	22	25999	4.96179445892129	0.635798460798461	0.131423664961721	2.50913607804233	6.67882889266818	89.8712244293681	6.62023809453104E-10	1.32165672423713E-10	5.44127622484756E-8	0.791511658684707
1454	2-65	5	1.78604651162791	1	2.30060811226238	4.84475806451613	22	32324	6.8907724001486	0.620833333333333	0.119949974417827	2.59068830309902	6.76679563492063	111.664102109629	6.94106713513909E-10	4.38904185553893E-11	1.4648416063964E-8	1.54595859334435
1455	3-30	4.24264068711928	1.85714285714286	1	2.06792156529977	3.98153846153846	19	17052	4.60671264509448	0.6251332001332	0.143884897442554	2.30702239229025	5.82804905990174	73.0816166304069	3.58663224412173E-8	4.33915920529033E-9	7.66865223651605E-7	1.21133162219554
1456	4-43	4.41588043316392	1.72413793103448	0.857142857142857	2.74449845156016	5.68666666666667	18	22904	8.50895660075915	0.585047619047619	0.0777906848578334	2.23045857678343	4.7258561995097	72.2313953371474	5.68936400086191E-7	5.11884121340722E-9	-1.50647998993805E-6	2.29176283087068
1457	2-63	4.84767985741633	1.80530973451327	0.875	2.89324640201129	6.23529411764706	24	43077	9.37628428183666	0.601902427637722	0.0978985420909894	2.2401731478162	6.33583504080531	129.292584636014	-3.57443318428677E-10	2.1492484389228E-11	3.90841946607039E-9	0.940061507463345
1458	2-58	4.89897948556636	1.78313253012048	1	2.68825843278721	5.77927927927928	26	49155	8.84027380686271	0.613384813384813	0.122754346945486	3.18851316326473	7.07075003149408	133.461188817692	-2.48510155370587E-11	1.35939611886423E-12	-5.29178511962363E-10	0.944815639669411
1459	2-36	3.60555127546399	1.89090909090909	0.8	2.28144537238797	4.31692307692308	20	16657	6.25385779354829	0.594184981684982	0.130323458132596	1.84854166666667	5.76416115520282	55.5917735021701	-7.36448053879309E-8	2.59708307397072E-9	7.72064493678084E-7	1.284413719499
1460	4-47	4.12310562561766	1.65	1	2.46060577995379	4.58874458874459	12	9181	9.15908062106483	0.558387445887446	0.100778411037234	1.99021116780045	4.98176540060469	80.1653354157603	7.14359168097838E-6	3.1170843759194E-7	0.0000104763804283588	1.88199843455761
1461	3-44	2.91547594742265	2	1	2.73320621934649	4.71578947368421	18	10706	6.01870394162582	0.572142857142857	0.0939072463478795	1.72545933008189	4.12706216979808	33.1210818563813	7.177915474599E-6	2.90059491069323E-7	0.0000381069988166371	0.98048202372184
1462	3-50	3	1.9	0.75	1.95929891052969	3.31578947368421	16	4760	3.2967231812647	0.628195488721805	0.128934374988755	1.30318688586546	5.46870842781557	32.309033248598	6.29135036858436E-6	1.86189083587869E-6	-0.0000714980499927692	0.696823029853575
1463	2-61	4.24264068711928	1.80722891566265	1	2.11341119262112	3.72666666666667	17	15672	4.08605475570682	0.643471861471861	0.147457732064052	2.90013888888889	5.66694109819854	78.3671482170463	-6.96521921966428E-8	7.58481227691387E-9	-1.46004844300065E-6	0.885728850142772
1464	2-76	3.3166247903554	1.90909090909091	0.75	1.88417292453795	3.58571428571429	18	7494	3.98984978224417	0.606859410430839	0.144629198966707	1.93040343915344	4.88392715419501	40.1207464119495	1.76862601108081E-6	3.6030667052331E-7	-0.000019873922561159	1.08315342664054
1465	3-26	3.80788655293195	1.91489361702128	1	2.88344978213393	5.56551724137931	21	28828	8.98893179504661	0.579642857142857	0.111256409077033	1.69355103316864	5.78394852657163	61.96106444942	-5.11121945069572E-9	2.92510549448266E-10	5.58078132781478E-8	1.41727197235673
1466	3-46	3.3166247903554	1.90909090909091	1	2.16712428215016	3.57619047619048	17	5556	4.54974378450737	0.605536659108088	0.137330505380391	1.61657501889645	5.72092734315949	44.2041930775282	1.63861687967961E-6	1.0722892962535E-6	-0.0000196058436381225	0.987915331402444
1467	2-37	3.24037034920393	1.86486486486486	0.8	2.17685897992497	3.85770750988142	18	12230	4.61784027823178	0.616131815044858	0.122115194659772	2.76417009164777	5.41938460569413	51.8383618207706	5.19558788802331E-7	2.68365774733404E-8	-5.45266894680825E-6	0.871969270346186
1468	3-15	3.16227766016838	1.9047619047619	0.75	1.95272419562465	3.42105263157895	17	5756	3.8647506339814	0.615535714285714	0.13851076601905	1.53132558578987	4.5804615457294	37.3588457062744	-3.28757944895646E-6	1.02675457010972E-6	0.0000376079169954964	0.896578428466209
1469	3-17	3.16227766016838	1.90476190476191	0.75	1.95272419562465	3.42105263157895	17	5197	3.74708236615596	0.615535714285714	0.13851076601905	1.83957577475435	4.88024234693878	33.493119917842	-3.30151002134364E-6	9.68481274754685E-7	0.0000376574125339504	0.896578428466209
1470	2-42	3.46410161513775	1.85294117647059	0.75	1.93870849728683	3.5	17	8683	3.7675842362178	0.622732426303855	0.141144773585036	2.67407407407407	5.50574546485261	49.9060410183458	1.80835007041293E-6	2.58197803002966E-7	-0.0000197773692073443	0.911265785000691
1471	2-76	3.3166247903554	1.90909090909091	0.75	1.88417292453795	3.58571428571429	18	7494	3.98984978224417	0.606859410430839	0.144629198966707	1.93040343915344	4.88392715419501	40.1207464119495	1.76862601108081E-6	3.6030667052331E-7	-0.000019873922561159	1.08315342664054
1472	3-26	3.80788655293195	1.91489361702128	1	2.88344978213393	5.56551724137931	21	28828	8.98893179504661	0.579642857142857	0.111256409077033	1.69355103316864	5.78394852657163	61.96106444942	-5.11121945069572E-9	2.92510549448266E-10	5.58078132781478E-8	1.41727197235673
1473	3-40	3.53553390593274	1.86666666666667	0.833333333333333	2.49829658893032	4.43333333333333	17	10802	5.66804267486315	0.59750566893424	0.0920029093322861	4.7035584372638	5.25357016880827	44.5698290482575	-3.74128918499828E-6	1.53110769507438E-7	-0.0000196561428704178	0.873995454127265
1474	2-43	4.24264068711928	1.73410404624277	1	2.14296619546752	3.87666666666667	17	17210	4.63146999796474	0.634619047619048	0.131779418338225	3.15200727513227	5.15388747165533	86.2977337407805	1.38249197255684E-7	8.73879827841157E-9	-1.46508273376421E-6	1.00329672350088
1475	2-60	4.47213595499958	1.7319587628866	1	2.85631240480437	5.3994708994709	21	27230	7.52092188872281	0.606306689342404	0.0958376356495937	2.90321853429043	6.09756959215428	118.526806117254	3.67787640638928E-8	2.65864669414654E-9	2.06291237958716E-7	1.88991709831863
1476	2-79	4.52769256906871	1.97260273972603	0.857142857142857	2.57367439081653	5.92380952380952	29	48853	7.44176458462173	0.621428571428571	0.122020127023475	2.44225316027467	7.02874643067103	94.2739397638283	1.24195600394859E-11	1.37729270643572E-12	1.03036760293183E-9	0.574436111271368
1477	2-57	3.74165738677394	1.76	1	2.53377125606456	4.08225108225108	16	7707	5.25314105449508	0.617604617604617	0.100734386606808	2.50509631939195	4.83090770339102	52.0714039084905	1.72283468383631E-6	5.29048984272419E-7	0.0000103370341372541	1.02841407106403
1478	2-20	3.3166247903554	1.86666666666667	1	2.61997071092764	4.49047619047619	17	13618	5.95072011547133	0.596541950113379	0.0926140006978416	4.73102666761149	5.28262739355001	44.6295246852371	-3.76566169332172E-6	1.3823234571722E-7	-0.0000196869469709377	0.873995454127265
1479	3-37	3.16227766016838	1.86046511627907	0.833333333333333	2.50370169605735	4.28421052631579	16	11553	5.09469253936194	0.606130952380952	0.0891681025394228	4.77489890400605	5.17370512093726	44.4827206214651	7.34441769731108E-6	2.04569050591696E-7	0.000037490787826884	0.680482023721841
1480	2-73	3.08220700148449	1.82781456953642	0.833333333333333	2.49620584809655	4.19367588932806	19	11626	6.05987875325186	0.58756038647343	0.119571250887195	1.69612354498222	5.83819908982111	57.6893260940636	-9.55320589068879E-7	1.09469499260639E-7	-5.45329312806029E-6	1.26532248391636
1481	4-14	2.73861278752583	1.85454545454545	1	2.46924078217228	3.95588235294118	13	5749	5.95961692734869	0.57563025210084	0.0884847399254254	1.02666666666667	1.88277572805982	22.8054655585867	0.0000889986285435447	8.58728239544856E-6	-0.000258659652122211	0.682056697813993
1482	3-44	2.91547594742265	2	1	2.73320621934649	4.71578947368421	18	10706	6.01870394162582	0.572142857142857	0.0939072463478795	1.72545933008189	4.12706216979808	33.1210818563813	7.177915474599E-6	2.90059491069323E-7	0.0000381069988166371	0.98048202372184
1483	2-42	3.46410161513775	1.85294117647059	0.75	1.93870849728683	3.5	17	8683	3.7675842362178	0.622732426303855	0.141144773585036	2.67407407407407	5.50574546485261	49.9060410183458	1.80835007041293E-6	2.58197803002966E-7	-0.0000197773692073443	0.911265785000691
1484	2-64	4.35889894354067	1.83606557377049	0.8	2.18200581476021	4.2989417989418	21	21543	5.40196953168523	0.621258503401361	0.133400303166254	2.4607847930839	6.30378259637188	85.6809429681691	9.68718459591456E-9	9.23296668985175E-10	2.05709017142474E-7	1.35845623608172
1485	4-6	3.3166247903554	1.90909090909091	1	2.16712428215016	3.57619047619048	17	6894	4.17737190693922	0.605536659108088	0.137330505380391	1.69457577475435	5.66325774754346	42.7143208033003	1.74730295866976E-6	4.30878548092988E-7	-0.0000197773599648066	0.987915331402444
1486	3-31	4.35889894354067	1.81395348837209	1	2.10006893066275	3.84615384615385	18	15763	4.5586530894334	0.63538961038961	0.147274291467633	2.44272250566893	5.98249858276644	77.8779298120423	3.5932033812211E-8	4.18874880243861E-9	7.60998772551405E-7	1.05203510488491
1487	Chloramphenicol	4.24264068711928	1.62162162162162	0.833333333333333	2.54643934467102	4.63157894736842	11	17990	7.63758609272784	0.582619047619047	0.0754549141439044	2.65915668920359	4.30478636516335	80.4041799999298	0.0000288103298961788	2.75436082529679E-7	0.000038933537137686	2.02112747333719
1488	2-61	4.24264068711928	1.80722891566265	1	2.11341119262112	3.72666666666667	17	15672	4.08605475570682	0.643471861471861	0.147457732064052	2.90013888888889	5.66694109819854	78.3671482170463	-6.96521921966428E-8	7.58481227691387E-9	-1.46004844300065E-6	0.885728850142772
1489	2-65	5	1.78604651162791	1	2.30060811226238	4.84475806451613	22	32324	6.8907724001486	0.620833333333333	0.119949974417827	2.59068830309902	6.76679563492063	111.664102109629	6.94106713513909E-10	4.38904185553893E-11	1.4648416063964E-8	1.54595859334435
1490	3-2	3.80788655293195	1.94219653179191	1	3.10112501095698	5.96560846560847	22	30794	7.74141899288935	0.591198979591837	0.0953185153673892	4.88585352891156	5.68074575354833	62.0031911850756	-2.00655040934556E-8	4.39593374668012E-10	2.057249243116E-7	0.916124444800115
1491	2-92	4.74341649025257	1.82608695652174	0.8	2.19305636934196	4.07671957671958	19	19493	5.40867619022747	0.621679808286951	0.147662025854936	2.42536139455782	6.18307256235828	80.4843108380535	9.76628937351765E-9	7.79049342481981E-10	2.05458546677017E-7	1.21559909322457
1492	4-17	1.58113883008419	2.1	0.5	1.57740628285235	2.87912087912088	13	2443	2.69373214079139	0.581292517006803	0.121783112590978	1.02555555555556	1.22018518518519	12.1805828734879	0.00031723599492314	0.0000305792439582771	0.00170845483688486	0.543907846008229
1493	2-33	2.91547594742265	1.87755102040816	0.8	2.25665041312581	3.85770750988142	17	12454	4.84339696646373	0.608126293995859	0.134499126402081	2.04479620706307	5.48576766817838	52.1475454572229	5.15996878629547E-7	3.02435718406279E-8	-5.45591446215374E-6	0.871969270346186
1494	2-92	4.74341649025257	1.82608695652174	0.8	2.19305636934196	4.07671957671958	19	19493	5.40867619022747	0.621679808286951	0.147662025854936	2.42536139455782	6.18307256235828	80.4843108380535	9.76628937351765E-9	7.79049342481981E-10	2.05458546677017E-7	1.21559909322457
1495	Chloramphenicol	4.24264068711928	1.62162162162162	0.833333333333333	2.54643934467102	4.63157894736842	11	17990	7.63758609272784	0.582619047619047	0.0754549141439044	2.65915668920359	4.30478636516335	80.4041799999298	0.0000288103298961788	2.75436082529679E-7	0.000038933537137686	2.02112747333719
1496	2-70	4.47213595499958	1.7319587628866	1	2.82578551293746	5.33862433862434	21	24742	7.61171227660136	0.605711451247165	0.0980411324068588	2.20739537003842	6.11547363255832	113.411525062466	3.68615393525957E-8	2.54308417610314E-9	2.06193378279913E-7	1.88991709831863
1497	2-49	4	1.81818181818182	1	2.14296619546752	3.82333333333333	18	16214	4.25274922649819	0.641142857142857	0.137165211446918	2.88525462962963	5.5389665611615	76.0884164032937	-6.97110854792319E-8	7.46584648256132E-9	-1.46156975905538E-6	0.885728850142772
1498	2-45	3	1.84615384615385	1	2.43003653257727	3.88333333333333	14	9202	4.6849619805416	0.563095238095238	0.0972367789313935	2.95088645334677	3.23067604318281	31.8373921881286	-0.000194605159395449	2.89176439121994E-6	0.000498209645179744	1.70281953111478
1499	2-52	3.46410161513775	1.85294117647059	0.75	1.93870849728683	3.5	17	8679	3.77907988759915	0.622732426303855	0.141144773585036	2.67407407407407	4.94264597505669	49.3990102655789	1.81927603477547E-6	2.35585130726779E-7	-0.0000198112627784121	0.911265785000691
1500	3-42	2.12132034355964	2.08163265306122	1	2.41896119556797	4.08088235294118	16	5684	4.74361637181579	0.575770308123249	0.0876794350848496	1.28522581254724	2.37347222222222	22.8312677467537	-0.0000483380857844368	3.13921069748542E-6	-0.000258315966912325	0.480877981323569
1501	4-60	3.3166247903554	1.93006993006993	0.8	2.23351697940236	3.81818181818182	18	8374	5.53650782848288	0.583516845473367	0.154578331178049	1.25526321176619	3.70423122952885	39.7275483844677	4.86766878716194E-7	8.06468466982966E-8	-5.43649581223549E-6	1.21552913488477
1502	2-36	3.60555127546399	1.89090909090909	0.8	2.28144537238797	4.31692307692308	20	16657	6.25385779354829	0.594184981684982	0.130323458132596	1.84854166666667	5.76416115520282	55.5917735021701	-7.36448053879309E-8	2.59708307397072E-9	7.72064493678084E-7	1.284413719499
1503	2-71	4.35889894354067	1.83606557377049	0.8	2.18200581476021	4.2989417989418	21	20409	5.61613937978404	0.621258503401361	0.133400303166254	2.44037662981859	6.34378259637188	86.48757963958	9.59106157868221E-9	1.13498329159723E-9	2.05049439758228E-7	1.35845623608172
1504	2-56	5	1.69090909090909	1	2.84503250441093	5.75698924731183	21	40416	8.2815724717768	0.610151049667179	0.103466285621719	3.41183981448287	6.15296053865634	151.771652028448	-5.21642621252057E-9	1.86166443511498E-10	-2.8517542239966E-8	1.9003370628541
1505	4-4	3.16227766016838	1.9047619047619	0.75	1.95272419562465	3.42105263157895	17	4784	3.8647506339814	0.615535714285714	0.13851076601905	1.65290910808768	4.97326010959939	34.1990497242072	-3.22834000045623E-6	1.31636109121962E-6	0.0000375456234233875	0.896578428466209
1506	2-90	4.18330013267038	1.92	1	2.05965145885948	4.23015873015873	21	18737	5.04331598075553	0.636734693877551	0.12458890023175	2.36663029100529	6.54642148526077	76.379025196622	-4.79849299055728E-9	1.12063486943312E-9	2.04053730766849E-7	0.647918194645582
1507	2-50	4.47213595499958	1.80310880829016	0.8	2.18388185645051	4.3448275862069	20	22019	5.79242709515237	0.632840722495895	0.122038782503389	3.13332955404384	6.4906179138322	98.5587498692969	-4.90724240046525E-9	7.02450890769062E-10	-1.05462034307058E-7	0.847579653492266
1508	4-46	3.80788655293195	1.86666666666667	0.857142857142857	2.73732277981859	4.96190476190476	18	9103	7.55226486144326	0.556746031746032	0.0907520063888479	4.3586376579953	5.41391148589065	48.6773931996128	6.97032666379161E-6	4.48285960432716E-7	-0.0000197450311200626	2.28347245577056
1509	2-53	4.79583152331272	1.87341772151899	1	2.69662101463286	6.003003003003	28	54539	8.30963597697928	0.618790218790219	0.12008458861718	3.17134998327837	6.97294285924246	117.947554923128	1.26319612307124E-11	0	-5.28281998241585E-10	0.759311720440257
1510	2-25	3.46410161513775	1.91304347826087	1	2.11735037157682	3.7965367965368	19	7911	4.65745587771157	0.602002164502164	0.139178654323052	1.34945212112623	5.70701428256488	42.0034406920158	-9.0872496454685E-7	2.39221720364059E-7	0.0000103641185559725	1.25797513404993
1511	2-79	4.52769256906871	1.97260273972603	0.857142857142857	2.57367439081653	5.92380952380952	29	48853	7.44176458462173	0.621428571428571	0.122020127023475	2.44225316027467	7.02874643067103	94.2739397638283	1.24195600394859E-11	1.37729270643572E-12	1.03036760293183E-9	0.574436111271368
1512	4-46	3.80788655293195	1.86666666666667	0.857142857142857	2.73732277981859	4.96190476190476	18	9103	7.55226486144326	0.556746031746032	0.0907520063888479	4.3586376579953	5.41391148589065	48.6773931996128	6.97032666379161E-6	4.48285960432716E-7	-0.0000197450311200626	2.28347245577056
1513	2-30	3	2	1	2.64207956392571	4.65942028985507	20	12295	6.28559007606629	0.58328373015873	0.118358478049588	1.79984126984127	5.17268849206349	39.2407709853541	-2.58597126641029E-7	2.90525550919576E-8	2.84431549260601E-6	0.864786979256811
1514	2-95	3.16227766016838	1.86046511627907	0.833333333333333	2.50370169605735	4.28421052631579	16	12531	5.07277631594995	0.606130952380952	0.0891681025394228	4.8304544595616	5.13288879440665	45.6531202277452	7.4482056133176E-6	1.64555276080333E-7	0.0000376183746392474	0.680482023721841
