No.	NAME	nCIR	Rperim	MCD	RCI	NRS	nSpiro	nBridgeHead	nR05	nR06	nR07	nR08	nR09	nR10	nR12	D/Dtr04	D/Dtr05	D/Dtr06	D/Dtr11
2258	2-81	25	19	0.7	1.57142857142857	2	2	4	3	2	3	1	2	3	0	0	120.815111952031	94.3316563037925	88.2508925285241
2259	3-43	4	14	0.736842105263158	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	80.4977688977689	59.6877924363219	0
2260	3-26	6	19	0.633333333333333	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	62.5169195183901	215.535938657146	0
2261	2-86	6	13	0.433333333333333	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	62.227325237542	134.810242470807	0
2262	2-60	6	13	0.464285714285714	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	55.5264860182817	119.96887389786	0
2263	4-46	3	10	0.476190476190476	1.2	1	0	0	0	2	0	0	0	1	0	0	0	109.397073025014	0
2264	4-49	2	12	0.75	1	2	0	0	0	2	0	0	0	0	0	0	0	105.517171717172	0
2265	2-90	16	18	0.714285714285714	1.5	2	1	4	3	2	2	0	2	2	0	0	116.547076972735	91.0918612991755	0
2266	3-10	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.6542339196751	74.3685521994345	0
2267	2-74	16	21	0.696969696969697	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	149.010191455992	207.561285544185	0
2268	2-66	16	21	0.676470588235294	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	156.998126709144	217.599964256776	0
2269	3-52	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.2197847087553	73.8192785972198	0
2270	2-82	25	19	0.7	1.57142857142857	2	2	4	3	2	3	1	2	3	0	0	120.815111952031	94.3316563037925	88.2508925285241
2271	2-40	10	16	0.62962962962963	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	174.494611924024	0
2272	3-53	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.6542339196751	74.3685521994345	0
2273	2-43	10	14	0.6	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	68.3788073038073	89.011457986458	0
2274	2-57	6	14	0.636363636363636	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	120.822344322344	0
2275	3-52	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.2197847087553	73.8192785972198	0
2276	4-20	2	12	0.75	1	2	0	0	0	2	0	0	0	0	0	0	0	107.525407925408	0
2277	3-36	4	14	0.608695652173913	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	105.06351981352	75.7829479344185	0
2278	2-40	10	16	0.62962962962963	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	174.494611924024	0
2279	2-92	15	15	0.607142857142857	1.58823529411765	1	2	4	3	2	2	1	1	2	1	0	111.297103141956	91.4415335481512	0
2280	2-64	15	15	0.607142857142857	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	118.047630345231	92.0653420882523	0
2281	2-50	11	17	0.620689655172414	1.38888888888889	2	1	2	2	2	1	0	2	1	0	0	84.88669893488	108.147734197347	0
2282	3-46	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.5150363525364	70.9931873681874	0
2283	Chloramphenicol	1	6	0.3	1	1	0	0	0	1	0	0	0	0	0	0	0	76.2311688311688	0
2284	2-84	15	15	0.53125	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	148.17263554598	115.20822449189	0
2285	2-82	25	19	0.7	1.57142857142857	2	2	4	3	2	3	1	2	3	0	0	120.815111952031	94.3316563037925	88.2508925285241
2286	2-69	15	15	0.62962962962963	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	108.077811077811	88.7515571030277	0
2287	3-7	4	14	0.608695652173913	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	105.06351981352	75.7829479344185	0
2288	2-85	15	15	0.586206896551724	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	122.989520700318	100.088817911535	0
2289	3-31	15	15	0.653846153846154	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	101.531657231657	83.2878208392914	0
2290	2-22	10	16	0.708333333333333	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	150.188049368932	0
2291	2-87	19	28	0.896551724137931	1.38461538461538	1	3	0	3	3	1	0	1	2	0	0	139.80490227773	128.683450046685	157.270504254947
2292	2-52	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.127109002109	69.196805971806	0
2293	2-82	25	19	0.7	1.57142857142857	2	2	4	3	2	3	1	2	3	0	0	120.815111952031	94.3316563037925	88.2508925285241
2294	2-66	16	21	0.676470588235294	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	156.998126709144	217.599964256776	0
2295	2-97	5	20	0.666666666666667	1.1	3	0	0	2	2	0	1	0	0	0	0	144.173865023865	203.740504410413	0
2296	2-57	6	14	0.636363636363636	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	120.822344322344	0
2297	3-7	4	14	0.608695652173913	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	105.06351981352	75.7829479344185	0
2298	2-83	25	22	0.705882352941177	1.5	2	2	4	3	3	3	1	2	3	0	0	145.719409205196	204.274223909233	107.584844335418
2299	3-11	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	61.7469096263214	78.9910248248484	0
2300	2-32	10	16	0.708333333333333	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	150.222272009037	0
2301	2-38	10	16	0.653846153846154	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	167.057549966373	0
2302	3-35	4	14	0.636363636363636	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	99.235742035742	71.9354114839409	0
2303	4-47	1	6	0.272727272727273	1	1	0	0	0	1	0	0	0	0	0	0	0	82.6047619047619	0
2304	2-64	15	15	0.607142857142857	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	118.047630345231	92.0653420882523	0
2305	4-2	10	16	0.739130434782609	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	140.343242705007	0
2306	2-10	15	20	0.807692307692308	1.42857142857143	1	0	2	1	3	1	1	1	1	1	0	32.8387156574076	96.8123485432696	123.566802143505
2307	2-28	10	14	0.517241379310345	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	91.0513225465625	120.668050916232	0
2308	3-25	6	19	0.633333333333333	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	62.2502528517234	214.599982765772	0
2309	2-93	15	15	0.586206896551724	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	122.989520700318	100.088817911535	0
2310	2-48	11	19	0.625	1.35	2	1	2	3	2	1	0	2	1	0	0	173.632482433026	124.101433439282	0
2311	3-53	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.6542339196751	74.3685521994345	0
2312	2-40	10	16	0.62962962962963	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	174.494611924024	0
2313	2-45	3	8	0.5	1.25	1	0	0	2	0	0	1	0	0	0	0	66.7642857142857	0	0
2314	2-48	11	19	0.625	1.35	2	1	2	3	2	1	0	2	1	0	0	173.632482433026	124.101433439282	0
2315	4-20	2	12	0.75	1	2	0	0	0	2	0	0	0	0	0	0	0	107.525407925408	0
2316	3-17	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
2317	2-42	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.127109002109	69.196805971806	0
2318	2-29	24	15	0.75	1.61111111111111	1	1	2	1	4	0	1	3	3	1	0	22.305730294817	123.386346616919	167.980714701535
2319	2-40	10	16	0.62962962962963	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	174.494611924024	0
2320	2-29	24	15	0.75	1.61111111111111	1	1	2	1	4	0	1	3	3	1	0	22.305730294817	123.386346616919	167.980714701535
2321	3-48	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	61.2659385549091	79.6888590168002	0
2322	3-12	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	62.5008333170098	79.9438514100279	0
2323	2-33	10	16	0.739130434782609	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	140.190129151894	0
2324	2-28	10	14	0.517241379310345	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	91.0513225465625	120.668050916232	0
2325	3-43	4	14	0.736842105263158	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	80.4977688977689	59.6877924363219	0
2326	3-5	4	14	0.636363636363636	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	98.7313769563769	71.796698562875	0
2327	4-29	2	12	0.75	1	2	0	0	0	2	0	0	0	0	0	0	0	107.525407925408	0
2328	2-69	15	15	0.62962962962963	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	108.077811077811	88.7515571030277	0
2329	3-49	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	61.7003877658289	80.238132619015	0
2330	2-51	11	19	0.625	1.35	2	1	2	3	2	1	0	2	1	0	0	173.632482433026	124.101433439282	0
2331	3-48	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	61.2659385549091	79.6888590168002	0
2332	2-23	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	62.0773496111731	80.7145459116047	0
2333	4-59	10	16	0.551724137931034	1.375	1	0	0	2	2	0	0	3	0	1	0	80.4831514890339	100.132148407148	0
2334	2-35	10	16	0.68	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	159.360431888373	0
2335	2-10	15	20	0.807692307692308	1.42857142857143	1	0	2	1	3	1	1	1	1	1	0	32.8387156574076	96.8123485432696	123.566802143505
2336	2-68	16	21	0.766666666666667	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	125.21345527967	168.010712748425	0
2337	3-46	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.5150363525364	70.9931873681874	0
2338	2-80	10	14	0.555555555555556	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	76.6805031569738	99.1602126631538	0
2339	3-12	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	62.5008333170098	79.9438514100279	0
2340	2-35	10	16	0.68	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	159.360431888373	0
2341	2-60	6	13	0.464285714285714	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	55.5264860182817	119.96887389786	0
2342	4-62	6	14	0.56	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	143.008091908092	0
2343	2-82	25	19	0.7	1.57142857142857	2	2	4	3	2	3	1	2	3	0	0	120.815111952031	94.3316563037925	88.2508925285241
2344	2-61	15	15	0.68	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	95.6731615606615	78.7451451326451	0
2345	4-51	16	18	0.571428571428571	1.5	2	1	4	3	2	2	0	2	2	0	0	162.970060288868	129.95045693041	0
2346	2-80	10	14	0.555555555555556	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	76.6805031569738	99.1602126631538	0
2347	2-10	15	20	0.807692307692308	1.42857142857143	1	0	2	1	3	1	1	1	1	1	0	32.8387156574076	96.8123485432696	123.566802143505
2348	2-50	11	17	0.620689655172414	1.38888888888889	2	1	2	2	2	1	0	2	1	0	0	84.88669893488	108.147734197347	0
2349	2-43	10	14	0.6	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	68.3788073038073	89.011457986458	0
2350	3-37	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
2351	3-11	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	61.7469096263214	78.9910248248484	0
2352	2-44	6	13	0.565217391304348	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	40.0577172827173	86.4959040959041	0
2353	4-47	1	6	0.272727272727273	1	1	0	0	0	1	0	0	0	0	0	0	0	82.6047619047619	0
2354	4-29	2	12	0.75	1	2	0	0	0	2	0	0	0	0	0	0	0	107.525407925408	0
2355	2-29	24	15	0.75	1.61111111111111	1	1	2	1	4	0	1	3	3	1	0	22.305730294817	123.386346616919	167.980714701535
2356	3-6	4	14	0.608695652173913	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	104.05478965479	75.5055220922868	0
2357	4-29	2	12	0.75	1	2	0	0	0	2	0	0	0	0	0	0	0	107.525407925408	0
2358	4-41	3	8	0.533333333333333	1.25	1	0	0	2	0	0	1	0	0	0	0	62.1797619047619	0	0
2359	4-51	16	18	0.571428571428571	1.5	2	1	4	3	2	2	0	2	2	0	0	162.970060288868	129.95045693041	0
2360	4-27	2	12	0.857142857142857	1	2	0	0	0	2	0	0	0	0	0	0	0	87.4378066378066	0
2361	2-25	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	58.0311957650193	74.8449654920243	0
2362	2-57	6	14	0.636363636363636	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	120.822344322344	0
2363	3-48	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	61.2659385549091	79.6888590168002	0
2364	2-27	10	14	0.5	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	96.1868617622488	127.676804417633	0
2365	2-34	24	18	0.84	1.52380952380952	1	1	2	1	3	0	1	3	1	2	0	21.001716721531	86.4203614582871	105.210387243475
2366	2-56	6	13	0.419354838709677	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	64.7859029429463	139.99193891334	0
2367	2-43	10	14	0.6	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	68.3788073038073	89.011457986458	0
2368	2-57	6	14	0.636363636363636	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	120.822344322344	0
2369	4-63	3	18	0.9	1	3	0	0	0	3	0	0	0	0	0	0	0	194.941991341991	0
2370	4-16	6	13	0.518518518518518	1.35714285714286	1	0	2	1	1	0	1	1	1	0	0	44.0663397060456	52.4518916540976	104.274556489262
2371	3-26	6	19	0.633333333333333	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	62.5169195183901	215.535938657146	0
2372	3-6	4	14	0.608695652173913	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	104.05478965479	75.5055220922868	0
2373	3-48	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	61.2659385549091	79.6888590168002	0
2374	2-57	6	14	0.636363636363636	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	120.822344322344	0
2375	2-80	10	14	0.555555555555556	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	76.6805031569738	99.1602126631538	0
2376	2-27	10	14	0.5	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	96.1868617622488	127.676804417633	0
2377	2-47	15	15	0.607142857142857	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	113.546456647927	94.8972280170809	0
2378	3-52	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.2197847087553	73.8192785972198	0
2379	3-49	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	61.7003877658289	80.238132619015	0
2380	2-40	10	16	0.62962962962963	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	174.494611924024	0
2381	2-80	10	14	0.555555555555556	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	76.6805031569738	99.1602126631538	0
2382	4-51	16	18	0.571428571428571	1.5	2	1	4	3	2	2	0	2	2	0	0	162.970060288868	129.95045693041	0
2383	3-43	4	14	0.736842105263158	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	80.4977688977689	59.6877924363219	0
2384	4-20	2	12	0.75	1	2	0	0	0	2	0	0	0	0	0	0	0	107.525407925408	0
2385	4-63	3	18	0.9	1	3	0	0	0	3	0	0	0	0	0	0	0	194.941991341991	0
2386	2-32	10	16	0.708333333333333	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	150.222272009037	0
2387	3-6	4	14	0.608695652173913	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	104.05478965479	75.5055220922868	0
2388	2-28	10	14	0.517241379310345	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	91.0513225465625	120.668050916232	0
2389	2-10	15	20	0.807692307692308	1.42857142857143	1	0	2	1	3	1	1	1	1	1	0	32.8387156574076	96.8123485432696	123.566802143505
2390	3-52	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.2197847087553	73.8192785972198	0
2391	3-5	4	14	0.636363636363636	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	98.7313769563769	71.796698562875	0
2392	2-74	16	21	0.696969696969697	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	149.010191455992	207.561285544185	0
2393	4-49	2	12	0.75	1	2	0	0	0	2	0	0	0	0	0	0	0	105.517171717172	0
2394	3-49	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	61.7003877658289	80.238132619015	0
2395	2-83	25	22	0.705882352941177	1.5	2	2	4	3	3	3	1	2	3	0	0	145.719409205196	204.274223909233	107.584844335418
2396	3-19	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.2197847087553	73.8192785972198	0
2397	2-93	15	15	0.586206896551724	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	122.989520700318	100.088817911535	0
2398	3-19	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.2197847087553	73.8192785972198	0
2399	3-11	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	61.7469096263214	78.9910248248484	0
2400	2-66	16	21	0.676470588235294	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	156.998126709144	217.599964256776	0
2401	3-52	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.2197847087553	73.8192785972198	0
2402	2-68	16	21	0.766666666666667	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	125.21345527967	168.010712748425	0
2403	2-83	25	22	0.705882352941177	1.5	2	2	4	3	3	3	1	2	3	0	0	145.719409205196	204.274223909233	107.584844335418
2404	3-36	4	14	0.608695652173913	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	105.06351981352	75.7829479344185	0
2405	4-59	10	16	0.551724137931034	1.375	1	0	0	2	2	0	0	3	0	1	0	80.4831514890339	100.132148407148	0
2406	2-45	3	8	0.5	1.25	1	0	0	2	0	0	1	0	0	0	0	66.7642857142857	0	0
2407	2-40	10	16	0.62962962962963	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	174.494611924024	0
2408	2-69	15	15	0.62962962962963	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	108.077811077811	88.7515571030277	0
2409	2-35	10	16	0.68	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	159.360431888373	0
2410	2-29	24	15	0.75	1.61111111111111	1	1	2	1	4	0	1	3	3	1	0	22.305730294817	123.386346616919	167.980714701535
2411	2-80	10	14	0.555555555555556	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	76.6805031569738	99.1602126631538	0
2412	2-79	18	24	0.722222222222222	1.46153846153846	2	1	4	4	3	2	0	3	2	0	0	247.992923566291	217.021716242068	0
2413	3-25	6	19	0.633333333333333	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	62.2502528517234	214.599982765772	0
2414	3-46	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.5150363525364	70.9931873681874	0
2415	4-41	3	8	0.533333333333333	1.25	1	0	0	2	0	0	1	0	0	0	0	62.1797619047619	0	0
2416	3-52	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.2197847087553	73.8192785972198	0
2417	4-20	2	12	0.75	1	2	0	0	0	2	0	0	0	0	0	0	0	107.525407925408	0
2418	2-22	10	16	0.708333333333333	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	150.188049368932	0
2419	4-51	16	18	0.571428571428571	1.5	2	1	4	3	2	2	0	2	2	0	0	162.970060288868	129.95045693041	0
2420	2-42	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.127109002109	69.196805971806	0
2421	2-48	11	19	0.625	1.35	2	1	2	3	2	1	0	2	1	0	0	173.632482433026	124.101433439282	0
2422	4-59	10	16	0.551724137931034	1.375	1	0	0	2	2	0	0	3	0	1	0	80.4831514890339	100.132148407148	0
2423	2-57	6	14	0.636363636363636	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	120.822344322344	0
2424	3-19	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.2197847087553	73.8192785972198	0
2425	3-10	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.6542339196751	74.3685521994345	0
2426	3-19	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.2197847087553	73.8192785972198	0
2427	2-69	15	15	0.62962962962963	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	108.077811077811	88.7515571030277	0
2428	3-19	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.2197847087553	73.8192785972198	0
2429	3-46	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.5150363525364	70.9931873681874	0
2430	4-29	2	12	0.75	1	2	0	0	0	2	0	0	0	0	0	0	0	107.525407925408	0
2431	2-32	10	16	0.708333333333333	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	150.222272009037	0
2432	2-32	10	16	0.708333333333333	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	150.222272009037	0
2433	2-80	10	14	0.555555555555556	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	76.6805031569738	99.1602126631538	0
2434	2-46	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.1732628482628	75.0663863913864	0
2435	4-44	2	11	0.354838709677419	1	2	0	0	1	1	0	0	0	0	0	0	109.362026862027	129.503059822874	0
2436	4-57	6	13	0.466666666666667	1.35714285714286	1	0	2	1	1	0	1	1	1	0	0	52.6341194323392	61.9838698668033	124.284199499331
2437	3-30	15	15	0.653846153846154	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	102.781291910704	84.3089307751072	0
2438	4-57	6	13	0.466666666666667	1.35714285714286	1	0	2	1	1	0	1	1	1	0	0	52.6341194323392	61.9838698668033	124.284199499331
2439	3-52	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.2197847087553	73.8192785972198	0
2440	3-53	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.6542339196751	74.3685521994345	0
2441	3-25	6	19	0.633333333333333	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	62.2502528517234	214.599982765772	0
2442	2-74	16	21	0.696969696969697	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	149.010191455992	207.561285544185	0
2443	4-63	3	18	0.9	1	3	0	0	0	3	0	0	0	0	0	0	0	194.941991341991	0
2444	4-63	3	18	0.9	1	3	0	0	0	3	0	0	0	0	0	0	0	194.941991341991	0
2445	3-5	4	14	0.636363636363636	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	98.7313769563769	71.796698562875	0
2446	2-80	10	14	0.555555555555556	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	76.6805031569738	99.1602126631538	0
2447	2-10	15	20	0.807692307692308	1.42857142857143	1	0	2	1	3	1	1	1	1	1	0	32.8387156574076	96.8123485432696	123.566802143505
2448	4-63	3	18	0.9	1	3	0	0	0	3	0	0	0	0	0	0	0	194.941991341991	0
2449	2-45	3	8	0.5	1.25	1	0	0	2	0	0	1	0	0	0	0	66.7642857142857	0	0
2450	3-37	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
2451	2-69	15	15	0.62962962962963	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	108.077811077811	88.7515571030277	0
2452	3-36	4	14	0.608695652173913	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	105.06351981352	75.7829479344185	0
2453	2-51	11	19	0.625	1.35	2	1	2	3	2	1	0	2	1	0	0	173.632482433026	124.101433439282	0
2454	4-51	16	18	0.571428571428571	1.5	2	1	4	3	2	2	0	2	2	0	0	162.970060288868	129.95045693041	0
2455	3-6	4	14	0.608695652173913	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	104.05478965479	75.5055220922868	0
2456	3-53	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.6542339196751	74.3685521994345	0
2457	2-74	16	21	0.696969696969697	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	149.010191455992	207.561285544185	0
2458	3-49	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	61.7003877658289	80.238132619015	0
2459	2-80	10	14	0.555555555555556	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	76.6805031569738	99.1602126631538	0
2460	4-59	10	16	0.551724137931034	1.375	1	0	0	2	2	0	0	3	0	1	0	80.4831514890339	100.132148407148	0
2461	4-44	2	11	0.354838709677419	1	2	0	0	1	1	0	0	0	0	0	0	109.362026862027	129.503059822874	0
2462	4-51	16	18	0.571428571428571	1.5	2	1	4	3	2	2	0	2	2	0	0	162.970060288868	129.95045693041	0
2463	2-35	10	16	0.68	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	159.360431888373	0
2464	2-28	10	14	0.517241379310345	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	91.0513225465625	120.668050916232	0
2465	2-80	10	14	0.555555555555556	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	76.6805031569738	99.1602126631538	0
2466	3-37	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
2467	2-66	16	21	0.676470588235294	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	156.998126709144	217.599964256776	0
2468	4-51	16	18	0.571428571428571	1.5	2	1	4	3	2	2	0	2	2	0	0	162.970060288868	129.95045693041	0
2469	4-63	3	18	0.9	1	3	0	0	0	3	0	0	0	0	0	0	0	194.941991341991	0
2470	3-11	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	61.7469096263214	78.9910248248484	0
2471	2-92	15	15	0.607142857142857	1.58823529411765	1	2	4	3	2	2	1	1	2	1	0	111.297103141956	91.4415335481512	0
2472	2-74	16	21	0.696969696969697	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	149.010191455992	207.561285544185	0
2473	2-27	10	14	0.5	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	96.1868617622488	127.676804417633	0
2474	2-46	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.1732628482628	75.0663863913864	0
2475	2-28	10	14	0.517241379310345	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	91.0513225465625	120.668050916232	0
2476	4-14	2	12	0.705882352941177	1	2	0	0	0	2	0	0	0	0	0	0	0	116.361771561772	0
2477	4-41	3	8	0.533333333333333	1.25	1	0	0	2	0	0	1	0	0	0	0	62.1797619047619	0	0
