No.	NAME	TDB03u	TDB05u	TDB06u	TDB07u	TDB08u	TDB09u	TDB03m	TDB05m	TDB06m	TDB07m	TDB08m	TDB09m	TDB10m	TDB02v	TDB03v	TDB05v	TDB06v	TDB09v	TDB10v	TDB03e	TDB04e	TDB05e	TDB06e	TDB07e	TDB08e	TDB09e	TDB10e	TDB01p	TDB02p	TDB03p	TDB04p	TDB05p	TDB06p	TDB07p	TDB09p	TDB01i	TDB02i	TDB03i	TDB04i	TDB05i	TDB06i	TDB07i	TDB08i	TDB09i	TDB01s	TDB02s	TDB03s	TDB04s	TDB05s	TDB06s	TDB07s	TDB08s	TDB09s	TDB10s	TDB01r	TDB04r	TDB07r	TDB08r
502	Piperacillin	3.12356604724513	4.77437949123687	5.64218511991653	6.51731895928784	7.34533825111947	8.18292672938419	1.83502530811304	2.4104353272881	2.9376438396896	3.85093859543165	4.20064285709926	3.95865427477494	4.29808258324345	1.28438992631924	1.53946345087108	1.92160667616051	2.51291488763192	3.57930520069228	3.73953935759459	3.30604816713802	4.17691306700563	5.21685241914625	6.0512790681985	7.0018163310403	7.94192119146816	8.4631372577199	9.42431574084509	0.881040271632648	1.32888354585154	1.62256177917615	1.7197499886858	1.91933657004781	2.53125690224069	3.23554898525905	3.82452184474781	1.50197180987426	2.78210567072747	3.87386323133446	4.96847344425151	6.26153436277846	7.33130371650318	8.16007820931904	9.29979041306257	10.3202999892442	4.48912713160915	8.56977775103347	11.8950383327347	16.9688288697014	25.7953713934304	22.2938657904278	28.3187852635838	36.6362582861446	27.9547832923718	35.4485984303823	1.02383937046153	2.25668085203818	4.06388055252666	4.40940338489623
503	LY097964	3.23371715967405	4.93762758657996	5.76330246869813	6.51324163914907	7.16369026844339	7.88345338146318	2.70067308097224	3.96784835695995	3.67353576636079	4.18328369489776	5.52409512866686	4.2899847401185	4.81464384407398	1.40111081557816	1.89537583073846	2.38328096705432	2.63178879904334	3.26274169592123	3.71262898713284	3.54888357870294	4.48334469738946	5.62495681451598	6.39542129756007	7.09957523018739	7.71728394504655	8.51634266554337	9.08384484263653	0.989168264056132	1.44970364141421	1.94717286060687	2.1555858848178	2.28907989942838	2.71920167586355	3.1892261692713	3.50864004824468	1.55131031308634	2.80458783297848	3.99070827859328	5.0837685014679	6.30962038917745	7.54337470162158	8.35059797730851	9.07987274854995	10.3249410191131	5.34937869510771	10.3224644823232	14.1840277408813	19.103928146822	29.2230330140487	27.6920886617381	27.1564069040581	34.8037349864923	34.3934256591759	40.730263054629	1.13403870618829	2.74517257404933	3.95159505474061	4.54009434329386
504	LY097964	3.23849307126885	4.90600158551656	5.7797908728065	6.54771654381006	7.27128021307414	8.04786337748934	2.69497425021932	3.96244263616458	3.67786254379845	4.20621946612485	5.56564592836666	4.39193199945091	4.90532690783175	1.40268980899523	1.89234713526971	2.37912190626599	2.64086323350571	3.34936762319026	3.81421365928314	3.55345498834937	4.4754164950223	5.59400236205601	6.40880860485517	7.13443302067467	7.82352149115408	8.6820900061133	9.36740801216201	0.99031040344748	1.45150122507298	1.94537924056611	2.14414893844628	2.28190472081092	2.72844282405091	3.2172242231056	3.61285721365393	1.55205616387585	2.80723409738669	3.99741424953659	5.08271258394913	6.26616722434869	7.56408878987233	8.39017743119569	9.21594512350009	10.5247974617284	5.34996712691169	10.3246585667328	14.2023441171004	19.0889406483818	29.2794806241636	27.6537093911319	27.2057380482339	34.8620573837249	34.7808453370575	41.1927460135069	1.13500666920267	2.73419406840806	3.98185732138238	4.60371204508577
505	Cefotaxime	3.20234662109588	4.92272511190105	5.78318445028937	6.53132731210346	7.64514253251952	8.5186016733488	2.60205112493045	3.9876169797371	4.14250100803628	4.44988753225712	5.7803977662145	5.03017756731081	5.95321301438762	1.35861066397037	1.84759438461062	2.43146446454036	2.85527840597858	3.65279836233547	4.42577175598714	3.5607670107088	4.5193859563951	5.56976557506435	6.47819317596547	7.19095800938459	8.41797187432784	9.30884852473321	10.5278894156696	0.952323771966751	1.37533718105433	1.8618113799692	2.16775105928883	2.33369835322413	2.90056416189312	3.24013965859056	3.84510569312491	1.54485076394086	2.80624066441629	3.97555519760183	5.03859107276238	6.26708306261958	7.40875356097055	8.34101851447516	9.6864420014287	11.1181192381971	5.4462248273242	10.8534157928195	14.2518008480684	19.1187698849469	28.4461700146517	28.9138755123093	31.4182757203444	41.3799425620614	39.0478986916679	45.5079767889573	1.11491653314055	2.79288809068695	4.07204789274347	4.8296457169755
506	Cefuroxime	3.18548801705077	4.77660715996661	5.63680602232533	6.37347138072064	7.38428331559579	8.46869222401189	2.48002183636257	3.71421984963556	3.84510502715005	4.2768596552322	4.60757092284245	4.4021512929499	5.44703178200701	1.33748656292444	1.7871338408673	2.38219119731644	2.65287376279464	3.64646939057968	4.32769257621012	3.53310376667575	4.52645773130097	5.48847440179889	6.45388696378342	7.04055982129964	8.04622321319261	9.52492417791962	10.4368083652352	0.875616526142231	1.30972058364613	1.76772114877002	2.05489739193773	2.21711252811163	2.54913206826944	2.9105921475897	3.64681097810887	1.53461893954366	2.79964615365423	3.9448277485095	5.02386965228147	6.07174109219754	7.33640526654296	8.13326604544107	9.44703529125023	11.0490587321119	5.59213928961054	11.5217968261674	13.889042769606	20.0015106186767	29.1916956788416	28.79621153377	34.4746681969705	39.9574656311693	40.4808441246346	48.7934929942909	1.07104668801327	2.72248767720621	3.84363397076824	4.32734256980432
507	Nalidixic acid	3.16262472283359	5.06185499439314	5.97192433899906	6.45904438022603	6.73389015528172	9.17631846741745	1.99055390709665	2.4188490167029	2.17034969132154	1.01043329977584	1.52800721153424	1.02809655197889	0	1.32155798819028	1.73261129249882	2.36225252147274	2.16299618674128	1.72770182483033	0	3.33110339036336	4.39208754021204	5.23114376483937	6.32749233665762	6.75808289896527	6.50881623158363	11.4708673611982	0	0.869220872629621	1.29929162336287	1.69039245133018	2.02732957045111	2.44384819985532	2.31480034733838	1.65703017882317	1.58776140822808	1.46765437417769	2.73881760094011	3.90670580821761	5.08645593928681	6.24267049013215	7.51482360426635	8.82803427809262	9.18588091659495	13.4017510460078	4.83998550265558	9.90122336836753	12.846761395162	22.2969601938212	19.0324707937417	29.3122248334754	24.6555128728241	21.1228745852742	64.2342292719222	0	1.00802481286786	2.54421391340232	2.26829159529422	2.20720514840471
508	Cephalothin	3.20378166341558	4.86799808139236	5.66678406663346	6.33002642423989	7.16611858990858	7.73088832876073	2.23195205310614	3.39634784952409	3.63974053694589	4.44466241312095	4.19583566832271	3.751590006289	4.75767074015143	1.38877282956955	1.71605230355894	2.21468083777054	2.69399055683484	3.3091119267032	3.57368594258495	3.46102864022847	4.36205916901336	5.37755540245507	6.21000486281485	6.79108962482657	7.69639197388213	8.38633975512175	8.72850255873829	1.02397808387741	1.48518765394072	1.84218175610597	2.06871409508818	2.2284365342857	2.88158192637193	3.30631892246769	3.70255982941265	1.49315544869061	2.73726143771652	3.89393586741613	4.97617118731854	6.18920122829903	7.12335082081445	7.86601637307578	8.99290851214316	9.74182418203849	4.90183808759937	10.1348146596843	12.2860836015595	16.4287768248594	27.2110303613367	25.6433098662295	29.5943920947832	37.3113835604143	33.0101690173816	29.9225781739556	1.12950521670892	2.58358695749323	3.932001894952	4.13384880926543
509	Ceftazidime	3.17668036769378	4.80595971339935	5.48248329710193	6.1472985783445	6.84989108405409	7.78775074825882	2.21018027819385	3.83028132997768	4.02063406257247	4.28129826935621	4.52434497259437	4.75559629547848	4.69083083299758	1.39473693653293	1.67767741467447	2.53967617388427	2.93114444833173	3.50600212199665	3.41638368195874	3.4495918162851	4.28391574842667	5.31346953186144	5.99270548816553	6.88402929279112	7.37496711597602	8.47039670458271	9.12796128739355	0.958719635536576	1.41864759073872	1.71980534444173	1.86868747144292	2.5051427349081	2.9435170652416	3.13273868535094	3.58970686622201	1.5255035915939	2.78248389347889	3.93169340180888	5.0818375855126	6.00443447548786	6.83541141913667	7.87048575014449	8.57501488779917	9.99110124229899	5.11420261624446	10.3245733373188	13.7606352777497	17.1376820450833	24.4160278110276	26.1422934215418	33.7563362315376	31.7498589379502	37.8194825732828	44.2360563336109	1.10024110904136	2.38823950266704	3.97202874919505	4.21063129337161
510	Cefaclor	3.18266726938804	4.85072192056607	5.69366653017792	6.29421575332233	6.87345898497846	7.57017825224099	2.66017455031598	3.40009828109002	3.22947507510857	3.62380852180091	4.70914322239112	4.51177656402684	4.12645375829105	1.47883178593332	1.73884124494118	2.13108461022093	2.41599295379461	3.36463660776	3.41973931701069	3.41711521921048	4.3674638978578	5.35036155009639	6.09149962517254	6.69428555880542	7.34878753492011	8.05549543357643	8.37724575902359	1.01674602115933	1.55291388294463	1.86070970161844	2.04440137969551	2.14934645845711	2.57157220209942	3.206985145083	3.68350316669078	1.51952696596171	2.76027754033321	3.91376099115102	5.04977973149875	6.28961843238513	7.40361261828671	7.88897610942483	8.59160068332964	9.60957043410371	5.04173605510487	10.1400877680569	13.4413692868816	18.9823287023299	27.8970808195773	24.792235034259	25.0812296887145	36.4305026292021	36.707855376862	34.8109214299444	1.13542942944575	2.59422988455539	3.81577366615471	4.3039112599283
511	Piperacillin	3.12819186853416	4.69117835146307	5.44329375142999	5.99363626196269	6.48843567423279	6.88095141293224	1.83355695258455	2.34489089517066	2.76821200085126	3.49916125542252	3.59325488997961	3.16708696311412	3.142123489676	1.28682048965842	1.53895338454639	1.87643239138387	2.37353109145082	2.90054354235144	2.83733795895931	3.31146064613695	4.17250074391301	5.13805159704555	5.85447062888702	6.47505600945416	7.05298072769123	7.13229094181485	7.44694299356599	0.882367604374664	1.33124584072339	1.62197748001035	1.70597717766457	1.86921765915462	2.38128438723504	2.8996918999517	3.08256273518973	1.50364352616976	2.78512442416616	3.87963273211792	4.96599459198738	6.15171027547526	7.10090029235869	7.53138492982746	8.25099049739696	8.7332492829253	4.49456190889997	8.5840990635381	11.9451747689167	16.8238684200273	25.6200021689934	22.147358064755	27.7207583666234	34.512281098166	24.3359199101959	29.5451073108157	1.02538109052371	2.24102575443301	3.69349274991503	3.82598532399513
512	Cefotaxime	3.21154227618313	4.86069727410607	5.64823402305881	6.39737397216075	7.28299831427085	8.14066642940732	2.6010236647726	3.9817156715628	4.07688419923085	4.12885267636853	5.19901492295801	4.64850090211907	5.50386607853693	1.36106542620668	1.8464673793363	2.4039859760484	2.76558197409724	3.41010398107895	4.12398709498954	3.57086020929212	4.5139595878236	5.50522852931159	6.3385668168508	7.02080112037021	7.99306416308772	8.8774076918441	9.89475977437879	0.952585150194705	1.37793939141154	1.86194623356897	2.15034681759413	2.30146878237869	2.80090441191247	3.0819238749826	3.5836191500462	1.54486391855452	2.8085912257252	3.98771318100258	5.04906590897716	6.18299276038946	7.26931791295863	8.19884593674906	9.26491941556511	10.6736106085649	5.44767198877457	10.8714192561409	14.2620761085323	18.9785219315272	28.0123778757697	28.7818137363408	30.3257470433734	37.7990977370587	37.2492428851079	42.7922130822103	1.11513849027667	2.77421338751625	3.88913935161906	4.51558541290457
513	Cephalothin	3.1988954860295	4.89488278815159	5.70098627685885	6.35502156469327	7.11819891542074	7.79038646387054	2.22621626638187	3.38728578395795	3.60614522212033	4.28855152251243	4.11209953811498	3.76104993881222	4.82022130553105	1.38697357204835	1.71413592804062	2.22041595290913	2.68284245152108	3.30275072349934	3.66029638426484	3.45639827671255	4.35727380072171	5.40054863736821	6.24851699327514	6.78876466987256	7.64227656737128	8.45204224861118	8.93675897000811	1.02323793053497	1.48340215724792	1.83885050956898	2.07005754688455	2.23637621365695	2.87098720170271	3.2643006082581	3.65564674592279	1.49283083788408	2.73577947127324	3.88833667274024	4.9669669248276	6.22268092952973	7.17684732969049	7.91728781065337	8.93585455675048	9.8548613294203	4.90071548151361	10.1286563360838	12.2719760489095	16.4149235077499	27.0113540784662	25.713143089021	28.5827551924568	36.8773422301992	33.6435720426716	31.4017409893059	1.12886820244208	2.58354843163975	3.88580863415548	4.09202542709035
514	Cefoxitin	3.22336958764895	4.74195022238617	5.6967074778468	6.37428414053154	7.38974092130782	8.13275139065485	2.55448795568304	3.33454503188769	4.06053250853723	4.65182083704122	4.30182574563226	3.85881351353552	5.14484637232613	1.39058304629989	1.82280775800897	2.206875361124	2.74377504640044	3.24445463375169	3.89998818873568	3.54814184678564	4.38627460756759	5.35352100993671	6.37952587715716	6.93218124935108	8.09229877250477	8.75678531384357	9.84442590669435	0.973962816481733	1.44686084138362	1.89050377198207	2.03773516199161	2.17475410228624	2.80857434793875	3.19128866119766	3.61745901288683	1.5186028270724	2.77811564395223	3.89914597017972	4.96133844160435	6.0536891071933	7.21364152517664	8.0239874014554	9.30589523870197	10.4355600558676	5.16003108852923	10.9717936222019	13.3898390153652	17.5507070465343	26.6058891419579	28.799889345547	32.4783472996283	39.9245417588152	34.4687065674128	36.2195094675609	1.11353679909665	2.61415403659161	3.92357713373894	4.32634949659084
515	Ceftazidime	3.17612712675284	4.83938970213434	5.51652794862388	6.18541110739895	6.84267678440121	7.8062051596123	2.21418953810392	3.87171966165478	4.05340864225093	4.30889204623514	4.5931753632408	4.72544508915598	4.71607617901675	1.39545727733169	1.68041190113297	2.56081548796913	2.95305839882244	3.51637754984093	3.42020550543259	3.44921766267915	4.29139910728481	5.35398314816302	6.02533649404654	6.9250798775342	7.37909616431985	8.47456602223743	9.08814287669326	0.95931378400984	1.41910634465565	1.72202719123621	1.87925598670624	2.52785419933224	2.96991318452247	3.15735867179704	3.62539084239409	1.52651700340673	2.78330594786218	3.93064410382858	5.0873077961763	6.04591072430066	6.87145507947242	7.91635634866667	8.55629825250444	9.99824307682712	5.11651691862596	10.3275822929182	13.7497870794462	17.1520632752167	24.8536056964443	26.1774463369816	33.8546712605441	32.0766768823952	37.3942298907505	43.0616961697804	1.10101018591335	2.39901218363086	3.99729718354612	4.23291320046485
516	Piperacillin	3.12932108048446	4.76194748916887	5.68214006574919	6.46464806614448	7.23105111804051	8.04339020938984	1.83672917387885	2.36715092144856	2.91340517413929	3.82940124744671	4.1184390361299	3.83718186952442	4.00650331207337	1.28621667713393	1.54060821732029	1.91586614825299	2.50711669323166	3.51835654259886	3.61432238253565	3.31250461827752	4.18397015851053	5.18790183387594	6.07710769798592	6.92705789113982	7.79046426749669	8.29844929017855	9.10478407787619	0.881467329763249	1.33044476865799	1.62470468778698	1.721798698089	1.92418394837632	2.53830488408177	3.23466782812489	3.78849232635234	1.50235652462953	2.78357099066966	3.88098628776617	4.98200736016791	6.23218051874162	7.38885669713842	8.08022737085742	9.11703213472507	10.1153020287289	4.49008117763854	8.58149163814372	11.9246443496877	16.6952822110506	24.8819634732681	22.211906656514	28.1765944450656	35.2998239186637	27.292389268605	33.6083166149931	1.02433336667647	2.25346706764955	4.02810383654496	4.35598456876833
517	Cefmetazole	3.26155811951839	4.78707423589056	5.64289584549607	6.41468908325207	7.10242422082747	7.88679499134286	3.27315716343607	3.85127964197574	4.61364970014948	4.75156547345995	4.54846016615327	5.08465272408288	5.80230890021769	1.37848009380593	1.99195283623993	2.3723860763131	2.77740461085891	3.30739377112388	3.82262588545822	3.60741301481053	4.34441978147605	5.40828401377384	6.18122202219565	6.95683611890557	7.76280771179392	8.62220862231592	9.90261193789447	1.02599449501084	1.47655375031239	2.09557457618511	2.23220906514433	2.45451361205065	3.00080377190949	3.28903205748836	3.58629792238057	1.57218957505428	2.83902125001963	3.96008402555186	4.9985475387518	6.09744315619995	7.16378318461948	8.16147937616318	9.13625757884861	10.2405342332831	5.3088206831359	9.7212785584291	14.047991012641	15.9121047669563	25.4663602750904	25.6505422189537	25.8636431082093	36.6330593337267	37.6984868175507	35.729873326069	1.16548875734523	2.68649479805695	4.10484221882915	4.29932576376402
518	Aztreonam	3.1567944917976	4.72997205172907	5.5647598694424	6.22720178974165	6.94393981930614	7.55581871011681	2.40453140175994	3.67991576608229	4.56700418905121	4.91230023548836	4.89731036457567	4.9023919548277	4.37219118371148	1.31273621082566	1.59614743748461	2.41192484174386	3.0949592013933	3.09298168283922	2.58599447465641	3.57929495331536	4.44163802456816	5.46875830070188	6.2822053875543	7.21696328550158	7.53534802113101	8.30862470326622	9.09303882214577	0.916683884222663	1.26631164252817	1.5435135640249	1.6326592032625	2.26612336340901	2.97768472630384	3.16647306709607	3.30183794362185	1.55544901178417	2.86228824506018	4.02956146528298	5.12625449200333	6.08755576017384	6.95828335709832	8.1257098949109	8.76138960373526	9.78997372511817	5.44691622023939	15.5127764380469	16.5430882950482	25.6169570847757	27.560226157781	30.185004396938	45.6586596565108	30.8407708000654	44.5232933519765	43.5940652021023	1.12306959306907	2.31523098709301	4.13569750348603	4.22447383294993
