No.	NAME	SpMaxA_EA(ed)	SpDiam_EA(ed)	SpMAD_EA(ed)	SpMax_EA(bo)	SpDiam_EA(bo)	SpMAD_EA(bo)	SpMaxA_EA(dm)	SpAD_EA(dm)	SpMAD_EA(dm)	SpMax_EA(ri)	SpDiam_EA(ri)	SpMAD_EA(ri)	SpDiam_AEA(ed)	SpMAD_AEA(ed)	SpMax_AEA(bo)	SpMAD_AEA(bo)	SpMax_AEA(dm)	SpDiam_AEA(dm)	SpMAD_AEA(dm)	SpMAD_AEA(ri)	Chi0_EA(dm)	Chi1_EA(dm)	SM04_EA(ed)	SM05_EA(bo)	SM09_EA(bo)	SM02_EA(dm)	SM03_EA(dm)	SM07_EA(dm)	SM08_EA(dm)	SM15_EA(dm)	SM05_EA(ri)	SM09_EA(ri)	SM15_EA(ri)	SM04_AEA(ed)	SM15_AEA(ed)	SM06_AEA(bo)	SM10_AEA(bo)	SM11_AEA(bo)	SM13_AEA(bo)	SM14_AEA(bo)	SM04_AEA(dm)	SM11_AEA(dm)	SM12_AEA(dm)	SM13_AEA(dm)	SM15_AEA(dm)	SM03_AEA(ri)	SM06_AEA(ri)	SM12_AEA(ri)	SM13_AEA(ri)	SM15_AEA(ri)	Eig07_EA(bo)	Eig02_EA(dm)	Eig03_EA(dm)	Eig04_EA(dm)	Eig05_EA(dm)	Eig06_EA(dm)	Eig07_EA(dm)	Eig08_EA(dm)	Eig09_EA(dm)	Eig11_EA(dm)	Eig12_EA(dm)	Eig13_EA(dm)	Eig15_EA(dm)	Eig05_AEA(ed)	Eig07_AEA(ed)	Eig09_AEA(ed)	Eig02_AEA(bo)	Eig03_AEA(bo)	Eig04_AEA(bo)	Eig13_AEA(bo)	Eig02_AEA(dm)	Eig03_AEA(dm)	Eig04_AEA(dm)	Eig05_AEA(dm)	Eig06_AEA(dm)	Eig08_AEA(dm)	Eig09_AEA(dm)	Eig13_AEA(dm)	Eig04_AEA(ri)	Eig12_AEA(ri)
488	Cefmetazole	0.497167742641522	24.9557471631123	4.5355594371415	4.06513504282422	6.7312676624679	1.80157121999855	0.127204948661861	41.0388513120196	1.28246410350061	3.52923588847714	5.43583193203321	1.36974465344652	8.04167463962477	1.65078256519935	4.86998738650837	1.54802515492938	4.75913085175822	6.49592473506215	1.80718509752983	1.49196209142247	19.6157824515715	16.179706974918	11.5737477143159	7.74746189867352	13.2602954944959	4.68830288395138	2.36284447164671	6.36441171541895	12.2904826254831	17.4513665664298	6.70592240845609	11.5405748461932	18.9660865738099	9.40763263969996	31.5126191554912	10.387419608229	2.97855920286131	2.80677332192309	2.03257481610843	1.84454584003199	1.12289353628404	10.8746504093374	8.59216174756771	6.95739067124932	5.40224587770062	3.64209100085684	2.15617449979884	3.81582501804619	3.61167103459148	2.35577040394444	1.99866668850988	3.4539588163481	3.2635424393394	2.28614783249382	2.15913819922012	1.49002312592178	1.43666279968544	1.10137647689531	0.759470554869651	0.12654901457892	0	0	0	5.37301930855947	4.86451212770532	3.91709527090164	4.29500520953105	4.17859532766524	3.62167443411102	1.76681775645505	4.46040944009438	4.43223715028281	4.01617343195686	3.92032942634269	3.63977056034673	3.13575171365196	2.86343522208525	1.95936805639165	3.29701209209896	1.54812217259366
489	Ampicillin	0.540885456421224	22.0630218669518	4.96738311434878	3.77356129745765	6.77356129745765	1.84687134934724	0.121235799162052	22.0293204461951	0.847281555622889	3.38006104932291	5.38006104932291	1.50294708429332	7.44679575391583	1.66006245321035	4.68924824926035	1.60061944661736	4.95159642355975	6.95159642355975	1.71009090257708	1.56645588162505	15.745273046894	16.2904070955075	11.3157298355768	7.38111265313321	12.5712832792546	3.81028702431284	2.93111268246368	6.50476607796246	9.95851962559102	13.7017839530422	6.69241073618477	11.3660749859327	18.4513558910077	9.29734341559776	30.7394469241234	10.1658842684001	3.04272227480399	2.88301170177011	2.12277618215136	1.55209572994854	0.71159714761147	11.0324640018696	9.37352757246955	7.2528105572773	4.53942776071166	3.10614850663219	1.00898861113992	3.60318989577667	3.20911132217781	2.5812121722391	1.69719628839784	2.37723239478852	2.08309816972106	1.97028982641405	0.706789256880023	0.590303871491957	0.134815925588597	0	0	0	0	0	0	5.14926317947505	4.76715241004114	3.71086592211098	4.19464527973374	4.06662301073597	3.55824708292149	0.664506830542043	3.9629662339619	3.76101473168608	3.71351616627378	3.17340389416813	2.7653807803634	1.86864267849375	1.75358491780938	0.458501138914972	3.20594681497971	0.551348107821945
490	Nalidixic acid	0.627121552795643	18.865868488862	4.50038686799377	4.15382718918701	7.15382718918701	1.93007998234552	0.0798145999825243	4.47332559937088	0.248518088853938	3.20245347905726	5.15078946096089	1.45905726556791	6.35927310286293	1.6356835990722	4.5678295937795	1.5403873138579	3.78173214025793	5.78173214025793	1.60162398573265	1.49465700242404	15.6726817177096	22.0509921902541	10.4146031342602	7.35827341813837	12.9766626124242	1.80631962055938	0.324977857195479	0.18767254800372	3.62343168609486	0.0345774736409974	6.08730322359695	10.6208979614001	17.4986949907089	8.69834740045818	29.0563514345958	9.79427762349533	2.64445563573986	2.2619652488388	1.41795998637455	1.09401800243876	-0.728455522660291	8.70385547555154	6.8964049112779	5.89209245047391	2.73030598536118	-0.0407725121853304	-2.20115782437996	3.48006515336852	2.81705750694976	1.94692235479871	0.857034277187873	0.8	0	0	0	0	0	0	0	0	0	0	0	4.36109897616159	3.26475778419632	2.46653377116046	4.02404226746117	3.51276026177896	3.45741816313642	0.0560790402070952	3.37757314439948	3.00958641170522	2.50320572994863	1.96545611876937	1.47339497582464	0.491422031351373	0.370873405154431	-0.996755068639996	3.11351538764686	-0.122302625038884
491	Cefotaxime	0.398845968705301	20.7630709985696	4.51462165015069	3.95566559962539	6.63672918677713	1.85421924070127	0.107348089671288	29.3022493389202	0.915695291841255	3.24411454998428	5.15074189321834	1.41249746934918	6.98426530403096	1.62323090544385	4.6114986029911	1.55251880675928	4.61152684227396	6.53526667235216	1.71192793719035	1.51190885263098	21.9590562318087	19.7814827405877	11.0802176204682	7.74638172249979	13.1810706623045	4.12351817701988	2.61899455419777	6.39982341031546	10.6562031956436	14.1290421087911	6.5478343582706	11.0510275846543	17.8832795541737	9.25922576970599	29.9763631587134	10.2987113343311	3.01051359765674	2.7648856012461	2.23240581001869	1.95480062995754	1.2626573227765	10.05035815631	9.52970302474486	6.73976284185997	5.13858877688572	4.54816938175084	1.85505849247525	3.9227811981006	3.33349886636393	2.70917000152195	2.23801937791718	2.45465993906104	2.37318351587061	1.98406756228863	1.43666279968544	1.07109792240286	1.0478132642974	0.63102212723376	0.182333501026753	0	0	0	0	5.14678734401324	4.81394197105428	4.57603445658059	4.37235961521877	4.0684151225238	3.80149887564595	1.78800240154435	4.01712104432315	3.79899506052464	3.65303689190639	3.59467968278684	3.47040279332832	2.74156868631403	2.55877454398586	1.20541533265303	3.29153256563298	1.56002442629874
492	Ceftizoxime	0.46370061374463	20.519916571105	4.56239971461193	3.94829549993936	6.62935896172752	1.87626012704524	0.126801419757727	22.2495491614417	0.824057376349692	3.20627454161709	5.11289757793288	1.41272920846544	6.92320287820387	1.63098433903233	4.54319047088433	1.56521754372691	4.59490794608076	6.51861133761199	1.72547765038428	1.52140685496265	18.7497765581141	17.1012755687275	10.9332676710898	7.56692547398685	12.9864208302817	3.90481710517782	1.66785775256348	4.80163035182072	10.5968009565857	13.3836094264548	6.38041317262722	10.8999494536589	17.6975288089535	9.10952506673736	29.8108956148521	10.1350487012616	3.00394637256453	2.59311042835203	1.78835455686813	1.7154298393634	0.776733324868358	10.0088470344881	8.46275062901618	6.69705142453153	4.86278196478419	2.94800630216366	1.6939547115262	3.76451225205437	3.26161072406714	2.24009050232806	1.77062654072327	2.37318351587061	1.98361552498397	1.43666279968544	1.06103056685945	0.695842871818905	0.15080096804383	0	0	0	0	0	0	4.95523505099355	4.59377861174842	3.72999137587332	4.36512178891564	3.92566171542481	3.78978234828317	0.901026224894222	4.01691537898466	3.79653257700123	3.57165826169259	3.46758524077633	2.78372764312714	2.31372222331567	2.11333244062359	0.696681255640547	3.28315439999588	1.25940194133201
493	Nalidixic acid	0.627121552795643	18.865868488862	4.50038686799377	4.15382718918701	7.15382718918701	1.93007998234552	0.0798145999825243	4.47332559937088	0.248518088853938	3.20245347905726	5.15078946096089	1.45905726556791	6.35927310286293	1.6356835990722	4.5678295937795	1.5403873138579	3.78173214025793	5.78173214025793	1.60162398573265	1.49465700242404	15.6726817177096	22.0509921902541	10.4146031342602	7.35827341813837	12.9766626124242	1.80631962055938	0.324977857195479	0.18767254800372	3.62343168609486	0.0345774736409974	6.08730322359695	10.6208979614001	17.4986949907089	8.69834740045818	29.0563514345958	9.79427762349533	2.64445563573986	2.2619652488388	1.41795998637455	1.09401800243876	-0.728455522660291	8.70385547555154	6.8964049112779	5.89209245047391	2.73030598536118	-0.0407725121853304	-2.20115782437996	3.48006515336852	2.81705750694976	1.94692235479871	0.857034277187873	0.8	0	0	0	0	0	0	0	0	0	0	0	4.36109897616159	3.26475778419632	2.46653377116046	4.02404226746117	3.51276026177896	3.45741816313642	0.0560790402070952	3.37757314439948	3.00958641170522	2.50320572994863	1.96545611876937	1.47339497582464	0.491422031351373	0.370873405154431	-0.996755068639996	3.11351538764686	-0.122302625038884
494	Cefmetazole	0.497167742641522	24.9557471631123	4.5355594371415	4.06513504282422	6.7312676624679	1.80157121999855	0.127204948661861	41.0388513120196	1.28246410350061	3.52923588847714	5.43583193203321	1.36974465344652	8.04167463962477	1.65078256519935	4.86998738650837	1.54802515492938	4.75913085175822	6.49592473506215	1.80718509752983	1.49196209142247	19.6157824515715	16.179706974918	11.5737477143159	7.74746189867352	13.2602954944959	4.68830288395138	2.36284447164671	6.36441171541895	12.2904826254831	17.4513665664298	6.70592240845609	11.5405748461932	18.9660865738099	9.40763263969996	31.5126191554912	10.387419608229	2.97855920286131	2.80677332192309	2.03257481610843	1.84454584003199	1.12289353628404	10.8746504093374	8.59216174756771	6.95739067124932	5.40224587770062	3.64209100085684	2.15617449979884	3.81582501804619	3.61167103459148	2.35577040394444	1.99866668850988	3.4539588163481	3.2635424393394	2.28614783249382	2.15913819922012	1.49002312592178	1.43666279968544	1.10137647689531	0.759470554869651	0.12654901457892	0	0	0	5.37301930855947	4.86451212770532	3.91709527090164	4.29500520953105	4.17859532766524	3.62167443411102	1.76681775645505	4.46040944009438	4.43223715028281	4.01617343195686	3.92032942634269	3.63977056034673	3.13575171365196	2.86343522208525	1.95936805639165	3.29701209209896	1.54812217259366
495	Cefaclor	0.489335101359515	20.7227126353474	4.61885595928834	3.91727041439591	6.91727041439592	1.87113749452971	0.132678112296922	22.6894906878891	0.872672718764967	3.216204787019	5.216204787019	1.44348358558438	7.02044146627683	1.63654682931903	4.60165154575871	1.56238061693344	4.6157702434299	6.6157702434299	1.70278094426068	1.53821332892874	16.9685892690982	17.4431521191002	10.9576079263122	7.41780560228037	12.7697586878373	3.83556087981297	2.33479668415723	5.59308618551999	10.6147122130597	13.5017448553453	6.38722370449972	10.9301653134523	17.7451873757487	9.11195547005478	29.908542464474	10.0853858426821	2.93402823778984	2.71641627856448	1.94168015308533	1.55911540236541	0.801717965256572	9.54992062951158	9.17080869692803	6.01948103024099	4.53458432049299	3.10328114969847	1.29580900713891	3.60733093455229	3.28745633597993	2.28798489404547	1.81906955526319	2.08344111812038	1.97667040750107	1.43666279968544	1.06782444003088	0.70051616986399	0.505862108365808	0.124137380657019	0	0	0	0	0	4.99579083392775	4.6383856013988	3.56248097416198	4.18259534740131	4.02815450864605	3.55213458725295	0.880032303838361	3.84497907570187	3.73992952202971	3.62042802425165	3.08017604827793	2.76529709744566	1.96183844259567	1.75855797776009	0.694074184625474	3.13937421105487	0.663428755479026
496	Ampicillin	0.540885456421224	22.0630218669518	4.96738311434878	3.77356129745765	6.77356129745765	1.84687134934724	0.121235799162052	22.0293204461951	0.847281555622889	3.38006104932291	5.38006104932291	1.50294708429332	7.44679575391583	1.66006245321035	4.68924824926035	1.60061944661736	4.95159642355975	6.95159642355975	1.71009090257708	1.56645588162505	15.745273046894	16.2904070955075	11.3157298355768	7.38111265313321	12.5712832792546	3.81028702431284	2.93111268246368	6.50476607796246	9.95851962559102	13.7017839530422	6.69241073618477	11.3660749859327	18.4513558910077	9.29734341559776	30.7394469241234	10.1658842684001	3.04272227480399	2.88301170177011	2.12277618215136	1.55209572994854	0.71159714761147	11.0324640018696	9.37352757246955	7.2528105572773	4.53942776071166	3.10614850663219	1.00898861113992	3.60318989577667	3.20911132217781	2.5812121722391	1.69719628839784	2.37723239478852	2.08309816972106	1.97028982641405	0.706789256880023	0.590303871491957	0.134815925588597	0	0	0	0	0	0	5.14926317947505	4.76715241004114	3.71086592211098	4.19464527973374	4.06662301073597	3.55824708292149	0.664506830542043	3.9629662339619	3.76101473168608	3.71351616627378	3.17340389416813	2.7653807803634	1.86864267849375	1.75358491780938	0.458501138914972	3.20594681497971	0.551348107821945
497	Piperacillin	0.36059175100745	22.0630782892906	4.83519665734178	3.77430468217748	6.77430468217747	1.80621763747655	0.0808238661101696	30.8584455301107	0.791242193079762	3.38019391082099	5.38019391082099	1.48537189128799	7.44680258105523	1.65192898235293	4.68934989115814	1.58247366368101	4.95159824338404	6.95159824338404	1.70595116722159	1.54488677432431	28.6018193038118	29.9213921907222	11.5864825711394	7.76445522944265	12.9284639360725	4.01464096371122	3.08284897832979	6.56814003509114	9.96348618566405	13.708977714698	7.01467103462705	11.6303237620897	18.6290594196814	9.64504060535269	30.8686184854367	10.5207478960461	3.14784249713894	3.04595550706	2.50190116900491	2.24345785870743	1.45330951710051	11.0421824257306	10.5537299395259	9.93020788439585	7.2555440647819	5.24155827626658	3.63851932212731	3.64828779410583	3.5796527331732	2.96157966528188	2.58116425153409	2.3772324364814	2.08970852134269	1.97094333312496	1.72100587723257	1.2	1.06191590811465	0.713177946134288	0.592506756297482	0.15513084374735	0.102650041255801	0	0	5.92423654294323	5.15140311798643	4.88848293930221	4.34966435212954	4.21423076556549	4.07477027966787	2.49661667314278	4.03078089213935	3.96357049476081	3.79636289416956	3.71422778823781	3.54013810141219	2.98813297562529	2.76791501973849	1.82918625718597	3.89973169693128	2.26465756013115
498	Nocardicin B	0.305910563027858	19.0937702487846	4.27623292705792	3.88970532304191	6.88970532304191	1.86139615140853	0.0648005409863833	23.4585042354622	0.617329058827954	3.16145995641132	5.16145995641132	1.44404511999725	6.479334510649	1.59010894142453	4.42580608463996	1.51502469896104	4.04537522761314	6.04537522761314	1.62004132447541	1.48737399728019	27.8422690217305	28.2245827408774	10.9495601563596	7.74218498437598	13.0331242253109	3.62143538261684	3.14642555488977	6.92535348214026	7.96156063192094	13.9948363816291	6.66032659142279	11.0620459601977	17.6863314657073	9.31352852977236	29.5294460998246	10.3633836315391	2.98590621827513	2.74638870415695	2.47648392557838	2.36034374899009	1.36824166297957	9.93369366177875	8.97195828392511	7.42144279665689	6.35478166456286	4.99601012622216	2.62345509107711	3.75933556135079	3.41104354387061	2.98877934988069	2.52789696141849	2.37394579187914	1.98461773084852	1.69705627484771	1.06262236591035	0.86	0.856879420857458	0.246075920606423	0.159148235966687	0	0	0	0	5.38236994445006	5.03249587494047	4.61171338793062	4.33201396908621	4.03339134689017	3.86556803760416	2.47391755569613	3.84676685624302	3.72791090862262	3.70055423614751	3.37428895865207	2.89615693947597	2.53083364116576	2.45121523759372	1.53429124920847	3.6337350825715	2
499	Nalidixic acid	0.627121552795643	18.865868488862	4.50038686799377	4.15382718918701	7.15382718918701	1.93007998234552	0.0798145999825243	4.47332559937088	0.248518088853938	3.20245347905726	5.15078946096089	1.45905726556791	6.35927310286293	1.6356835990722	4.5678295937795	1.5403873138579	3.78173214025793	5.78173214025793	1.60162398573265	1.49465700242404	15.6726817177096	22.0509921902541	10.4146031342602	7.35827341813837	12.9766626124242	1.80631962055938	0.324977857195479	0.18767254800372	3.62343168609486	0.0345774736409974	6.08730322359695	10.6208979614001	17.4986949907089	8.69834740045818	29.0563514345958	9.79427762349533	2.64445563573986	2.2619652488388	1.41795998637455	1.09401800243876	-0.728455522660291	8.70385547555154	6.8964049112779	5.89209245047391	2.73030598536118	-0.0407725121853304	-2.20115782437996	3.48006515336852	2.81705750694976	1.94692235479871	0.857034277187873	0.8	0	0	0	0	0	0	0	0	0	0	0	4.36109897616159	3.26475778419632	2.46653377116046	4.02404226746117	3.51276026177896	3.45741816313642	0.0560790402070952	3.37757314439948	3.00958641170522	2.50320572994863	1.96545611876937	1.47339497582464	0.491422031351373	0.370873405154431	-0.996755068639996	3.11351538764686	-0.122302625038884
500	Nocardicin B	0.305910563027858	19.0937702487846	4.27623292705792	3.88970532304191	6.88970532304191	1.86139615140853	0.0648005409863833	23.4585042354622	0.617329058827954	3.16145995641132	5.16145995641132	1.44404511999725	6.479334510649	1.59010894142453	4.42580608463996	1.51502469896104	4.04537522761314	6.04537522761314	1.62004132447541	1.48737399728019	27.8422690217305	28.2245827408774	10.9495601563596	7.74218498437598	13.0331242253109	3.62143538261684	3.14642555488977	6.92535348214026	7.96156063192094	13.9948363816291	6.66032659142279	11.0620459601977	17.6863314657073	9.31352852977236	29.5294460998246	10.3633836315391	2.98590621827513	2.74638870415695	2.47648392557838	2.36034374899009	1.36824166297957	9.93369366177875	8.97195828392511	7.42144279665689	6.35478166456286	4.99601012622216	2.62345509107711	3.75933556135079	3.41104354387061	2.98877934988069	2.52789696141849	2.37394579187914	1.98461773084852	1.69705627484771	1.06262236591035	0.86	0.856879420857458	0.246075920606423	0.159148235966687	0	0	0	0	5.38236994445006	5.03249587494047	4.61171338793062	4.33201396908621	4.03339134689017	3.86556803760416	2.47391755569613	3.84676685624302	3.72791090862262	3.70055423614751	3.37428895865207	2.89615693947597	2.53083364116576	2.45121523759372	1.53429124920847	3.6337350825715	2
501	Nalidixic acid	0.627121552795643	18.865868488862	4.50038686799377	4.15382718918701	7.15382718918701	1.93007998234552	0.0798145999825243	4.47332559937088	0.248518088853938	3.20245347905726	5.15078946096089	1.45905726556791	6.35927310286293	1.6356835990722	4.5678295937795	1.5403873138579	3.78173214025793	5.78173214025793	1.60162398573265	1.49465700242404	15.6726817177096	22.0509921902541	10.4146031342602	7.35827341813837	12.9766626124242	1.80631962055938	0.324977857195479	0.18767254800372	3.62343168609486	0.0345774736409974	6.08730322359695	10.6208979614001	17.4986949907089	8.69834740045818	29.0563514345958	9.79427762349533	2.64445563573986	2.2619652488388	1.41795998637455	1.09401800243876	-0.728455522660291	8.70385547555154	6.8964049112779	5.89209245047391	2.73030598536118	-0.0407725121853304	-2.20115782437996	3.48006515336852	2.81705750694976	1.94692235479871	0.857034277187873	0.8	0	0	0	0	0	0	0	0	0	0	0	4.36109897616159	3.26475778419632	2.46653377116046	4.02404226746117	3.51276026177896	3.45741816313642	0.0560790402070952	3.37757314439948	3.00958641170522	2.50320572994863	1.96545611876937	1.47339497582464	0.491422031351373	0.370873405154431	-0.996755068639996	3.11351538764686	-0.122302625038884
502	Piperacillin	0.36059175100745	22.0630782892906	4.83519665734178	3.77430468217748	6.77430468217747	1.80621763747655	0.0808238661101696	30.8584455301107	0.791242193079762	3.38019391082099	5.38019391082099	1.48537189128799	7.44680258105523	1.65192898235293	4.68934989115814	1.58247366368101	4.95159824338404	6.95159824338404	1.70595116722159	1.54488677432431	28.6018193038118	29.9213921907222	11.5864825711394	7.76445522944265	12.9284639360725	4.01464096371122	3.08284897832979	6.56814003509114	9.96348618566405	13.708977714698	7.01467103462705	11.6303237620897	18.6290594196814	9.64504060535269	30.8686184854367	10.5207478960461	3.14784249713894	3.04595550706	2.50190116900491	2.24345785870743	1.45330951710051	11.0421824257306	10.5537299395259	9.93020788439585	7.2555440647819	5.24155827626658	3.63851932212731	3.64828779410583	3.5796527331732	2.96157966528188	2.58116425153409	2.3772324364814	2.08970852134269	1.97094333312496	1.72100587723257	1.2	1.06191590811465	0.713177946134288	0.592506756297482	0.15513084374735	0.102650041255801	0	0	5.92423654294323	5.15140311798643	4.88848293930221	4.34966435212954	4.21423076556549	4.07477027966787	2.49661667314278	4.03078089213935	3.96357049476081	3.79636289416956	3.71422778823781	3.54013810141219	2.98813297562529	2.76791501973849	1.82918625718597	3.89973169693128	2.26465756013115
